prob_cancel,actual,risk_segment,recommended_action
0.6609931,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.24758145,0,✅ Safe,Tidak ada tindakan
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.2548906,0,✅ Safe,Tidak ada tindakan
0.5172797,1,⚠️ Low Risk,Kirim reminder email
0.2849098,0,✅ Safe,Tidak ada tindakan
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5884573,0,⚠️ Low Risk,Kirim reminder email
0.6767601,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.6056112,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.57602054,0,⚠️ Low Risk,Kirim reminder email
0.87476665,1,⚠️ High Risk,Minta deposit 100%
0.26266238,0,✅ Safe,Tidak ada tindakan
0.53282344,1,⚠️ Low Risk,Kirim reminder email
0.6863616,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.7849435,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26066673,0,✅ Safe,Tidak ada tindakan
0.5814734,1,⚠️ Low Risk,Kirim reminder email
0.73820585,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8745662,1,⚠️ High Risk,Minta deposit 100%
0.26066673,0,✅ Safe,Tidak ada tindakan
0.3227174,1,✅ Safe,Tidak ada tindakan
0.6286995,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8668536,1,⚠️ High Risk,Minta deposit 100%
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.3700634,0,✅ Safe,Tidak ada tindakan
0.41725874,0,✅ Safe,Tidak ada tindakan
0.2666432,0,✅ Safe,Tidak ada tindakan
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.24653448,0,✅ Safe,Tidak ada tindakan
0.3264379,0,✅ Safe,Tidak ada tindakan
0.37371072,1,✅ Safe,Tidak ada tindakan
0.7849435,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.3702689,0,✅ Safe,Tidak ada tindakan
0.6767601,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7849435,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25790715,0,✅ Safe,Tidak ada tindakan
0.29845825,0,✅ Safe,Tidak ada tindakan
0.6863616,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.78465927,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.40060678,0,✅ Safe,Tidak ada tindakan
0.25992018,0,✅ Safe,Tidak ada tindakan
0.5492509,0,⚠️ Low Risk,Kirim reminder email
0.7779871,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76072603,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5265957,0,⚠️ Low Risk,Kirim reminder email
0.7654598,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5743342,1,⚠️ Low Risk,Kirim reminder email
0.27649552,0,✅ Safe,Tidak ada tindakan
0.3165939,0,✅ Safe,Tidak ada tindakan
0.26020232,0,✅ Safe,Tidak ada tindakan
0.28429493,0,✅ Safe,Tidak ada tindakan
0.26743466,0,✅ Safe,Tidak ada tindakan
0.44467384,0,✅ Safe,Tidak ada tindakan
0.63773096,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.3262621,0,✅ Safe,Tidak ada tindakan
0.4384839,0,✅ Safe,Tidak ada tindakan
0.29806882,0,✅ Safe,Tidak ada tindakan
0.44381446,0,✅ Safe,Tidak ada tindakan
0.7737864,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.747866,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7566069,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6767601,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.56812,0,⚠️ Low Risk,Kirim reminder email
0.44144872,1,✅ Safe,Tidak ada tindakan
0.55737615,0,⚠️ Low Risk,Kirim reminder email
0.37483907,0,✅ Safe,Tidak ada tindakan
0.60191566,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7641032,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5884573,0,⚠️ Low Risk,Kirim reminder email
0.25445798,0,✅ Safe,Tidak ada tindakan
0.602639,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.24390681,0,✅ Safe,Tidak ada tindakan
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.78465927,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2548906,0,✅ Safe,Tidak ada tindakan
0.41058347,0,✅ Safe,Tidak ada tindakan
0.77367204,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.24713849,0,✅ Safe,Tidak ada tindakan
0.872294,1,⚠️ High Risk,Minta deposit 100%
0.3850713,0,✅ Safe,Tidak ada tindakan
0.58796537,0,⚠️ Low Risk,Kirim reminder email
0.26743466,0,✅ Safe,Tidak ada tindakan
0.5525485,0,⚠️ Low Risk,Kirim reminder email
0.6046919,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.57888675,1,⚠️ Low Risk,Kirim reminder email
0.57888675,1,⚠️ Low Risk,Kirim reminder email
0.2555635,0,✅ Safe,Tidak ada tindakan
0.5782158,0,⚠️ Low Risk,Kirim reminder email
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.64935255,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.30946526,0,✅ Safe,Tidak ada tindakan
0.58097434,0,⚠️ Low Risk,Kirim reminder email
0.34148818,0,✅ Safe,Tidak ada tindakan
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.24684191,0,✅ Safe,Tidak ada tindakan
0.7566069,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5393788,0,⚠️ Low Risk,Kirim reminder email
0.57888675,0,⚠️ Low Risk,Kirim reminder email
0.42368454,0,✅ Safe,Tidak ada tindakan
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.69662213,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.51279116,0,⚠️ Low Risk,Kirim reminder email
0.60348207,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747693,1,⚠️ High Risk,Minta deposit 100%
0.56432265,0,⚠️ Low Risk,Kirim reminder email
0.43003216,1,✅ Safe,Tidak ada tindakan
0.76072603,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.48506504,0,✅ Safe,Tidak ada tindakan
0.26743466,0,✅ Safe,Tidak ada tindakan
0.6904844,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.73820585,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.6056112,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.69662213,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.54686815,0,⚠️ Low Risk,Kirim reminder email
0.48991358,0,✅ Safe,Tidak ada tindakan
0.2540493,0,✅ Safe,Tidak ada tindakan
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.25921628,0,✅ Safe,Tidak ada tindakan
0.6863616,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26743466,0,✅ Safe,Tidak ada tindakan
0.86612564,1,⚠️ High Risk,Minta deposit 100%
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.55170417,0,⚠️ Low Risk,Kirim reminder email
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.87034464,1,⚠️ High Risk,Minta deposit 100%
0.63200027,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6544055,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.8642405,1,⚠️ High Risk,Minta deposit 100%
0.50710243,0,⚠️ Low Risk,Kirim reminder email
0.4468982,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.598104,1,⚠️ Low Risk,Kirim reminder email
0.598104,1,⚠️ Low Risk,Kirim reminder email
0.24684191,0,✅ Safe,Tidak ada tindakan
0.6863616,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.56098527,1,⚠️ Low Risk,Kirim reminder email
0.25382534,0,✅ Safe,Tidak ada tindakan
0.5828199,0,⚠️ Low Risk,Kirim reminder email
0.61038476,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.7548784,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5632979,0,⚠️ Low Risk,Kirim reminder email
0.6351823,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.86612564,1,⚠️ High Risk,Minta deposit 100%
0.7574962,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2879056,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.598104,1,⚠️ Low Risk,Kirim reminder email
0.7548784,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6863616,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5782158,0,⚠️ Low Risk,Kirim reminder email
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.2537747,0,✅ Safe,Tidak ada tindakan
0.7815442,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.24643537,0,✅ Safe,Tidak ada tindakan
0.6162345,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.5170523,0,⚠️ Low Risk,Kirim reminder email
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.750497,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.29720867,0,✅ Safe,Tidak ada tindakan
0.7864075,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.62483084,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.27268463,0,✅ Safe,Tidak ada tindakan
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.25973356,0,✅ Safe,Tidak ada tindakan
0.2734477,0,✅ Safe,Tidak ada tindakan
0.6904844,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7548784,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.64982927,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.77367204,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26142526,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.25097314,0,✅ Safe,Tidak ada tindakan
0.7769644,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25846305,0,✅ Safe,Tidak ada tindakan
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76072603,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26266238,0,✅ Safe,Tidak ada tindakan
0.6544055,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.43003216,0,✅ Safe,Tidak ada tindakan
0.73820585,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.60191566,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6500381,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.30946526,0,✅ Safe,Tidak ada tindakan
0.58173776,0,⚠️ Low Risk,Kirim reminder email
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.5220977,0,⚠️ Low Risk,Kirim reminder email
0.76809144,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.53864294,0,⚠️ Low Risk,Kirim reminder email
0.7849435,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76616985,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6162345,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7566069,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5782158,1,⚠️ Low Risk,Kirim reminder email
0.45723954,0,✅ Safe,Tidak ada tindakan
0.5326535,0,⚠️ Low Risk,Kirim reminder email
0.86873466,1,⚠️ High Risk,Minta deposit 100%
0.6932423,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.42072394,0,✅ Safe,Tidak ada tindakan
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25992018,0,✅ Safe,Tidak ada tindakan
0.265862,0,✅ Safe,Tidak ada tindakan
0.7548784,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.73998886,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2524905,0,✅ Safe,Tidak ada tindakan
0.598104,1,⚠️ Low Risk,Kirim reminder email
0.7160115,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.24688165,0,✅ Safe,Tidak ada tindakan
0.32246172,0,✅ Safe,Tidak ada tindakan
0.53739643,1,⚠️ Low Risk,Kirim reminder email
0.6286995,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.82383454,1,⚠️ High Risk,Minta deposit 100%
0.7849435,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5861217,0,⚠️ Low Risk,Kirim reminder email
0.26399127,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.8748368,1,⚠️ High Risk,Minta deposit 100%
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.28014803,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.39340243,0,✅ Safe,Tidak ada tindakan
0.45723954,0,✅ Safe,Tidak ada tindakan
0.76809144,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.77570236,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.4703321,0,✅ Safe,Tidak ada tindakan
0.48991358,0,✅ Safe,Tidak ada tindakan
0.25117174,0,✅ Safe,Tidak ada tindakan
0.57888675,0,⚠️ Low Risk,Kirim reminder email
0.69662213,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7840611,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.24039014,0,✅ Safe,Tidak ada tindakan
0.7849435,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.37628073,0,✅ Safe,Tidak ada tindakan
0.87487376,1,⚠️ High Risk,Minta deposit 100%
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7566069,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8745662,1,⚠️ High Risk,Minta deposit 100%
0.43003216,0,✅ Safe,Tidak ada tindakan
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6562885,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.7509111,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.4304168,0,✅ Safe,Tidak ada tindakan
0.747866,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7943862,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.67070746,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5853922,0,⚠️ Low Risk,Kirim reminder email
0.87487376,1,⚠️ High Risk,Minta deposit 100%
0.56812,0,⚠️ Low Risk,Kirim reminder email
0.76072603,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6767601,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.78465927,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5853922,0,⚠️ Low Risk,Kirim reminder email
0.6480063,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.36799878,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.7849435,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.63983434,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7715093,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.47331387,0,✅ Safe,Tidak ada tindakan
0.78465927,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.31592962,0,✅ Safe,Tidak ada tindakan
0.45723954,1,✅ Safe,Tidak ada tindakan
0.26142526,0,✅ Safe,Tidak ada tindakan
0.7160115,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7849435,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.58470327,0,⚠️ Low Risk,Kirim reminder email
0.30890664,0,✅ Safe,Tidak ada tindakan
0.26066673,0,✅ Safe,Tidak ada tindakan
0.73998886,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.31189248,0,✅ Safe,Tidak ada tindakan
0.7737864,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.73820585,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8745662,1,⚠️ High Risk,Minta deposit 100%
0.5532588,0,⚠️ Low Risk,Kirim reminder email
0.73820585,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6046919,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76616985,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.31114426,0,✅ Safe,Tidak ada tindakan
0.67708045,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.56901413,0,⚠️ Low Risk,Kirim reminder email
0.47925997,0,✅ Safe,Tidak ada tindakan
0.5740999,0,⚠️ Low Risk,Kirim reminder email
0.8597695,1,⚠️ High Risk,Minta deposit 100%
0.87005305,1,⚠️ High Risk,Minta deposit 100%
0.30458316,0,✅ Safe,Tidak ada tindakan
0.2638168,0,✅ Safe,Tidak ada tindakan
0.58555746,0,⚠️ Low Risk,Kirim reminder email
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.5657212,0,⚠️ Low Risk,Kirim reminder email
0.32060376,0,✅ Safe,Tidak ada tindakan
0.24684191,0,✅ Safe,Tidak ada tindakan
0.62536246,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.647885,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7574962,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5657212,0,⚠️ Low Risk,Kirim reminder email
0.6272852,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.60191566,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.64035094,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.27211392,0,✅ Safe,Tidak ada tindakan
0.29013735,0,✅ Safe,Tidak ada tindakan
0.8748645,1,⚠️ High Risk,Minta deposit 100%
0.26794738,0,✅ Safe,Tidak ada tindakan
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.23785669,0,✅ Safe,Tidak ada tindakan
0.6070293,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6733337,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8358582,1,⚠️ High Risk,Minta deposit 100%
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.31473893,0,✅ Safe,Tidak ada tindakan
0.5238007,0,⚠️ Low Risk,Kirim reminder email
0.87471294,1,⚠️ High Risk,Minta deposit 100%
0.2622784,0,✅ Safe,Tidak ada tindakan
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.8745825,1,⚠️ High Risk,Minta deposit 100%
0.647885,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.67708045,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7121037,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.73820585,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7849435,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.40060678,0,✅ Safe,Tidak ada tindakan
0.45723954,0,✅ Safe,Tidak ada tindakan
0.872294,1,⚠️ High Risk,Minta deposit 100%
0.74757725,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.77750075,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7641032,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.24994032,0,✅ Safe,Tidak ada tindakan
0.5265957,0,⚠️ Low Risk,Kirim reminder email
0.5782158,0,⚠️ Low Risk,Kirim reminder email
0.7548784,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.75293344,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.56901413,0,⚠️ Low Risk,Kirim reminder email
0.807287,1,⚠️ High Risk,Minta deposit 100%
0.7864075,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.38894466,0,✅ Safe,Tidak ada tindakan
0.5265957,0,⚠️ Low Risk,Kirim reminder email
0.5238007,0,⚠️ Low Risk,Kirim reminder email
0.7071608,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6027252,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6863616,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7849435,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8039761,1,⚠️ High Risk,Minta deposit 100%
0.8745825,1,⚠️ High Risk,Minta deposit 100%
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.7160115,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5265957,0,⚠️ Low Risk,Kirim reminder email
0.43003216,0,✅ Safe,Tidak ada tindakan
0.56812,0,⚠️ Low Risk,Kirim reminder email
0.598104,1,⚠️ Low Risk,Kirim reminder email
0.25743416,0,✅ Safe,Tidak ada tindakan
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.2620622,0,✅ Safe,Tidak ada tindakan
0.27749342,0,✅ Safe,Tidak ada tindakan
0.5768497,0,⚠️ Low Risk,Kirim reminder email
0.5657212,0,⚠️ Low Risk,Kirim reminder email
0.32987586,0,✅ Safe,Tidak ada tindakan
0.26310143,0,✅ Safe,Tidak ada tindakan
0.73820585,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.747866,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.647885,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6046919,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8745662,1,⚠️ High Risk,Minta deposit 100%
0.26743466,0,✅ Safe,Tidak ada tindakan
0.26743466,0,✅ Safe,Tidak ada tindakan
0.598104,1,⚠️ Low Risk,Kirim reminder email
0.24766408,0,✅ Safe,Tidak ada tindakan
0.3796893,0,✅ Safe,Tidak ada tindakan
0.86684865,1,⚠️ High Risk,Minta deposit 100%
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.26193058,0,✅ Safe,Tidak ada tindakan
0.6077763,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.69662213,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.27980465,0,✅ Safe,Tidak ada tindakan
0.2555635,0,✅ Safe,Tidak ada tindakan
0.6375328,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26477522,0,✅ Safe,Tidak ada tindakan
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.28383076,0,✅ Safe,Tidak ada tindakan
0.5893641,1,⚠️ Low Risk,Kirim reminder email
